68000,so35786149
68000,so35820969
68000,so35856402
68000,so35883386
68000,so35912134
68000,so35924566
68000,so35974357
68000,so36009180
68000,so36039928
68000,so36070287
68000,so36096830
68000,so36132777
68001,so35763685
68001,so35797783
68001,so35824798
68001,so35860519
68001,so35887943
68001,so35924567
68001,so35955693
68001,so35982490
68001,so36017373
68001,so36048296
68001,so36074772
68001,so36108832
68001,so36137437
68002,so35759517
68002,so35759518
68002,so35820968
68002,so35824795
68002,so35824796
68002,so35824797
68002,so35944084
68002,so35944085
68002,so35944086
68002,so35986653
68002,so35986654
68002,so35986655
68002,so35986656
68002,so35986657
68002,so36531054
68002,so36531055
68002,so36593391
68002,so36593392
68002,so36593393
68002,so36757870
68002,so36757871
68002,so36757872
68002,so36757873
68002,so36757874
68002,so36757875
68002,so36757876
68003,so35763686
68003,so35793816
68003,so35824794
68003,so35860518
68003,so35892690
68003,so35955692
68003,so35987030
68003,so36017372
68003,so36048295
68003,so36079397
68003,so36108831
68003,so36142508
68003,so36576479
68006,so35751863
68006,so35751864
68006,so35751865
68006,so35751866
68006,so35751867
68007,so35755425
68007,so35786144
68007,so35797781
68007,so35860515
68007,so35892688
68007,so35920298
68007,so35944083
68007,so35987387
68007,so36017614
68007,so36044025
68007,so36079716
68007,so36123533
68007,so36132774
68007,so36141994
68007,so36206747
68007,so36238408
68007,so36268167
68007,so36299325
68007,so36330967
68007,so36363551
68007,so36418765
68007,so36431816
68007,so36468999
68007,so36505660
68007,so36547195
68007,so36578549
68008,so35763688
68008,so35763765
68008,so35824792
68008,so35860514
68008,so35888793
68008,so35924803
68008,so35955689
68008,so35986940
68008,so36017370
68008,so36048291
68008,so36079400
68008,so36108827
68009,so35782029
68009,so35797790
68009,so35828810
68009,so35874927
68009,so35892687
68009,so35924572
68009,so35970112
68009,so36001243
68009,so36036037
68009,so36062406
68009,so36093666
68009,so36127324
68010,so35786157
68010,so35817605
68010,so35843532
68010,so35879217
68010,so35912400
68010,so35940315
68010,so35974432
68010,so36005185
68010,so36036339
68010,so36066358
68010,so36096825
68010,so36129496
68010,so36194428
68010,so36225925
68010,so36256395
68010,so36286438
68010,so36317879
68010,so36354482
68010,so36384101
68010,so36418656
68010,so36453485
68010,so36490578
68010,so36532368
68010,so36563888
68011,so35751133
68011,so35782030
68011,so35817242
68011,so35817243
68011,so35879216
68011,so35916171
68011,so35943216
68011,so35974353
68011,so36005184
68011,so36036001
68011,so36070285
68011,so36096824
68012,so35759501
68012,so35759502
68012,so35759503
68012,so35759504
68012,so35759505
68012,so35759506
68012,so35759507
68012,so35759508
68012,so35759509
68012,so35759510
68012,so35759511
68012,so35759522
68013,so35737085
68013,so35737117
68014,so35782031
68014,so35817241
68014,so35817249
68014,so35879215
68014,so35916170
68014,so35943217
68014,so35974362
68014,so36005183
68014,so36035956
68014,so36062407
68014,so36096838
68014,so36127322
68014,so36132773
68014,so36202381
68014,so36255564
68014,so36286437
68014,so36317878
68014,so36354151
68014,so36383782
68014,so36422481
68014,so36453012
68014,so36489272
68014,so36526426
68014,so36562475
68014,so36576478
68014,so36636051
68014,so36671157
68014,so36716096
68014,so36757877
68014,so36757878
68014,so36822174
68014,so36862305
68014,so36925641
68014,so36936101
68014,so36936102
68014,so37040854
68014,so37040855
68014,so37124527
68014,so37182525
68014,so37182526
68014,so37259625
68014,so37259713
68014,so37306999
68014,so37307000
68014,so37381657
68014,so37423092
68014,so37423093
68014,so37465709
68014,so37496494
68014,so37532313
68014,so37633883
68014,so37907640
